CustomerID,year_month,monthly_txn_count,monthly_txn_amount
1620,2022-08,1,3312.81
1620,2023-02,2,3884.55
1620,2023-04,1,9022.86
1620,2023-05,1,1921.98
1620,2023-06,1,1880.33
1620,2023-10,1,6141.2
1620,2024-03,1,4552.91
1620,2024-04,1,2909.6
1620,2024-09,1,849.42
1620,2024-10,1,5267.08
1620,2024-11,1,9661.15
1620,2025-03,1,5294.04
1620,2025-04,1,142.72
1621,2022-09,1,6772.59
1621,2023-03,1,885.97
1621,2023-05,1,3702.06
1621,2025-01,1,9271.54
1621,2025-04,1,6901.92
1622,2022-08,2,12741.52
1622,2022-10,1,8888.56
1622,2022-11,1,5175.14
1622,2023-02,1,4240.55
1622,2023-04,1,480.74
1622,2023-06,1,241.78
1622,2023-07,1,303.71
1622,2023-11,1,8271.26
1622,2024-05,1,9399.69
1622,2024-12,1,608.34
1622,2025-03,3,18238.31
1623,2024-08,1,2753.54
1623,2024-10,1,4932.75
1624,2022-12,1,7296.22
1624,2023-04,1,8225.25
1624,2023-10,1,5052.53
1625,2022-06,2,6530.05
1625,2022-10,1,5240.57
1625,2023-12,1,678.02
1625,2024-06,2,13638.43
1625,2024-07,1,9101.43
1625,2025-03,2,8064.03
1625,2025-04,2,11351.18
1626,2024-04,1,3898.41
1626,2024-12,1,2230.52
1627,2022-09,1,6485.55
1627,2023-06,1,3272.8
1627,2023-10,1,6662.95
1627,2024-12,1,5761.29
1627,2025-02,1,7808.52
1631,2023-02,1,5716.01
1631,2023-07,1,5995.5
1632,2022-09,1,1556.26
1632,2024-12,1,5814.27
1632,2025-02,1,9361.87
1633,2022-07,1,6201.88
1633,2022-08,1,3125.49
1633,2022-12,1,1064.05
1633,2023-01,1,6197.76
1633,2023-05,1,6151.01
1633,2023-09,1,7533.62
1633,2023-10,1,2396.88
1633,2024-01,1,2593.83
1633,2024-04,1,7372.11
1633,2024-06,1,894.39
1633,2024-08,1,2704.7
1634,2022-05,1,4589.69
1634,2022-10,1,4392.63
1634,2022-11,1,8774.26
1634,2024-06,1,3725.32
1634,2024-07,1,1902.32
1634,2024-09,1,68.3
1634,2024-10,1,7544.92
1634,2025-01,1,3753.63
1635,2022-11,1,4530.64
1635,2023-09,1,3671.8
1635,2024-06,1,4177.71
1635,2024-07,2,6151.09
1635,2025-03,1,6414.47
1636,2022-06,1,9570.29
1636,2023-02,1,4390.13
1636,2023-03,1,9540.62
1636,2023-12,1,1778.25
1636,2024-01,1,4821.4
1636,2024-02,1,3325.91
1636,2024-10,1,5242.66
1636,2024-11,1,4309.16
1636,2025-01,1,1919.29
1636,2025-04,1,8279.15
1638,2022-11,1,8914.97
1638,2023-08,1,143.71
1638,2024-03,1,751.24
1638,2024-04,1,7055.46
1638,2024-07,1,3944.15
1639,2023-11,1,2020.45
1639,2025-01,1,3610.54
1641,2022-06,1,8425.44
1641,2023-07,1,9135.92
1641,2024-02,1,2759.43
1641,2024-11,1,8814.73
1641,2025-01,1,1924.24
1645,2022-07,1,7298.63
1645,2022-08,1,5142.31
1645,2023-04,1,4506.65
1645,2023-08,1,6594.72
1645,2024-02,1,6527.72
1647,2022-08,2,2045.9299999999998
1647,2023-01,2,8393.85
1647,2024-02,1,1143.71
1647,2024-05,1,59.09
1650,2022-08,1,6405.7
1650,2022-09,1,8769.46
1650,2022-11,1,5743.0
1650,2024-03,1,7226.95
1650,2024-08,1,5479.78
1651,2022-05,1,4178.84
1651,2023-02,1,5131.98
1651,2023-07,1,2123.69
1651,2023-10,1,6622.09
1651,2024-02,1,4610.73
1651,2024-05,1,1827.75
1651,2024-06,1,2248.68
1652,2022-05,1,2054.06
1652,2023-05,1,9730.1
1652,2024-01,1,1903.77
1652,2024-09,1,3358.1
1652,2025-01,2,12093.54
1653,2023-01,2,12254.04
1653,2023-03,2,14768.45
1653,2023-04,1,9901.79
1653,2023-06,1,8474.93
1653,2023-10,1,1123.4
1653,2024-01,1,91.6
1653,2024-02,1,4916.09
1653,2024-06,2,14471.23
1653,2024-07,2,6990.86
1653,2024-09,1,6155.6
1653,2025-01,1,45.14
1653,2025-02,1,235.43
1653,2025-04,3,27734.39
1654,2022-11,1,8881.99
1654,2023-08,2,9885.869999999999
1654,2024-07,1,6219.79
1654,2024-11,1,3987.01
1659,2023-02,1,9377.23
1659,2023-07,1,4930.33
1659,2024-09,1,822.09
1659,2025-01,1,1762.88
1660,2024-06,1,4222.17
1662,2022-05,1,5261.02
1662,2022-08,1,4786.41
1662,2023-02,1,3295.94
1662,2023-08,3,8130.289999999999
1662,2024-02,2,10831.289999999999
1662,2024-03,1,6655.93
1662,2025-05,1,8716.85
1663,2023-05,1,1788.54
1663,2025-02,1,7053.04
1664,2023-05,1,3770.72
1664,2023-08,1,6750.33
1664,2024-08,1,6936.25
1664,2024-10,1,6105.46
1664,2024-11,1,3735.35
1665,2022-07,1,3050.43
1665,2022-08,1,6525.98
1665,2022-11,1,8704.7
1665,2023-02,1,9419.83
1665,2024-06,1,2989.27
1665,2025-05,1,8159.29
1666,2024-07,1,9044.83
1666,2024-08,1,4672.59
1666,2025-04,1,7887.44
1667,2022-07,1,49.9
1667,2022-09,2,14425.390000000001
1667,2022-11,2,6012.24
1667,2023-02,1,6503.75
1667,2023-04,1,9328.26
1667,2023-12,1,1751.28
1667,2024-08,1,4600.38
1667,2024-11,1,2740.9
1667,2025-02,1,7603.33
1667,2025-04,1,8543.61
1668,2023-07,1,425.21
1668,2024-03,1,3051.31
1668,2024-07,1,3789.57
1668,2025-04,1,3477.92
1672,2023-01,1,908.04
1672,2023-05,1,1604.57
1672,2024-09,1,1515.48
1672,2025-03,1,6090.88
1674,2022-06,1,3789.68
1674,2022-07,1,1022.04
1674,2022-09,1,7216.73
1674,2022-10,1,4311.27
1674,2023-10,1,227.25
1674,2024-06,1,6737.03
1674,2024-07,1,1459.04
1679,2022-08,1,969.89
1679,2022-12,1,9153.95
1679,2023-06,1,8620.7
1679,2023-07,1,1996.56
1679,2024-04,1,7593.62
1679,2024-09,1,2097.99
1679,2025-03,1,8936.97
1679,2025-04,1,6216.21
1680,2022-09,1,8223.84
1680,2022-12,1,5621.7
1680,2024-08,1,9784.98
1680,2025-01,1,2806.49
1680,2025-02,1,9543.56
1684,2022-06,2,9717.130000000001
1684,2022-08,1,6420.31
1684,2022-11,1,8736.28
1684,2022-12,1,8206.61
1684,2023-02,1,9139.02
1684,2023-04,1,6991.67
1684,2023-10,2,14827.96
1684,2024-03,1,1137.17
1684,2024-04,1,3601.29
1684,2024-06,1,3699.92
1684,2024-10,1,5034.32
1684,2024-11,1,5525.43
1684,2025-01,1,4703.24
1684,2025-02,2,16843.239999999998
1684,2025-03,1,9603.78
1684,2025-04,1,5576.34
1685,2024-10,1,2187.74
1685,2024-11,1,4309.28
1686,2022-05,1,8229.79
1686,2023-07,1,1116.23
1686,2024-01,1,4155.62
1686,2024-03,1,8774.34
1686,2024-05,2,11496.18
1686,2024-08,1,4694.62
1686,2024-12,1,6046.97
1686,2025-03,2,10007.2
1687,2022-05,1,1864.18
1687,2023-02,1,1097.24
1687,2024-02,2,8729.04
1687,2024-03,1,4664.36
1687,2024-05,1,6891.65
1688,2022-11,2,11885.72
1688,2023-05,1,2961.3
1688,2024-01,1,4920.5
1688,2024-11,1,7236.32
1689,2022-06,1,7037.73
1689,2023-01,1,7466.96
1689,2023-04,1,3552.05
1689,2024-08,1,1428.26
1691,2022-12,1,3662.9
1691,2023-05,1,6877.14
1691,2024-04,1,8700.6
1691,2024-07,1,2540.49
1691,2024-10,1,1213.86
1692,2023-06,1,5443.09
1692,2023-08,1,7524.99
1693,2022-06,1,1142.9
1693,2023-06,1,979.99
1693,2024-01,1,9169.48
1693,2024-06,1,5777.11
1695,2022-07,1,1212.28
1695,2023-07,1,4870.51
1695,2023-09,1,612.26
1695,2025-04,1,8140.75
1698,2023-01,1,1523.51
1698,2023-02,1,7537.76
1698,2023-06,1,4901.55
1698,2023-12,1,3659.29
1698,2024-04,1,121.42
1698,2024-08,1,232.4
1698,2025-02,1,7478.84
1700,2022-10,1,5580.46
1700,2023-01,1,2805.54
1700,2024-07,2,13674.619999999999
1700,2024-11,1,4582.85
1701,2023-12,1,4661.02
1701,2025-03,1,3954.09
1703,2022-08,1,7208.31
1703,2023-01,1,8778.41
1703,2024-07,1,5351.19
1704,2022-11,1,4377.79
1704,2023-02,1,434.11
1704,2023-08,1,8243.23
1704,2023-09,1,6635.67
1704,2023-10,1,4099.36
1704,2024-01,1,1094.96
1704,2024-07,2,10322.01
1704,2025-01,1,9580.67
1704,2025-02,2,6736.87
1707,2022-07,1,2591.2
1707,2023-08,1,4709.37
1707,2023-12,2,10628.14
1707,2024-06,1,8057.76
1707,2024-08,1,2910.09
1707,2025-04,1,1097.55
1708,2022-05,1,3658.84
1708,2023-03,1,7713.13
1711,2022-06,1,1795.93
1711,2022-09,2,13438.03
1711,2023-02,1,4399.29
1711,2023-03,1,2449.4
1711,2023-06,1,4027.47
1711,2023-08,1,6848.32
1711,2024-05,1,3768.82
1711,2024-06,1,9466.28
1711,2024-07,1,818.3
1711,2024-09,1,468.22
1711,2024-12,1,9257.69
1711,2025-02,2,10535.79
1711,2025-03,2,9629.89
1713,2022-12,1,4532.39
1713,2023-02,1,9154.94
1713,2023-07,1,1571.49
1713,2024-01,1,9357.33
1713,2024-03,1,4582.81
1713,2024-06,1,1994.95
1713,2024-09,1,4595.48
1713,2024-12,1,5580.87
1714,2022-07,1,7882.75
1714,2022-12,1,1121.72
1714,2023-04,1,7447.7
1714,2023-06,1,4882.09
1714,2023-12,1,1038.29
1714,2024-05,1,25.96
1714,2024-07,1,9998.99
1714,2025-03,1,6554.96
1714,2025-04,1,9050.93
1715,2023-03,1,1024.04
1715,2023-10,1,5490.31
1715,2024-02,1,2997.5
1715,2024-03,1,5301.56
1715,2024-05,1,497.89
1717,2022-08,1,3815.95
1717,2023-07,1,980.04
1717,2023-10,1,8737.31
1717,2024-04,1,7745.77
1717,2024-12,1,7806.95
1719,2022-07,1,4359.29
1719,2022-08,1,1726.58
1719,2022-09,1,8409.72
1719,2022-12,1,6305.08
1719,2023-03,1,276.87
1719,2024-05,1,997.19
1720,2023-03,1,5322.93
1722,2023-01,1,161.28
1722,2023-02,1,9606.86
1722,2023-04,2,7219.37
1722,2023-12,1,3504.59
1722,2024-01,1,1948.79
1722,2024-11,1,1511.96
1722,2025-01,1,1564.05
1722,2025-03,1,6355.93
1723,2022-06,1,626.39
1723,2023-03,1,2050.46
1723,2023-12,1,3796.41
1723,2025-04,1,3362.79
1729,2022-08,1,3608.45
1729,2023-05,1,1695.74
1729,2024-02,1,1758.08
1729,2024-09,1,5240.55
1729,2025-01,1,7182.0
1731,2024-12,1,8180.83
1735,2022-11,1,5365.78
1735,2022-12,1,8398.44
1740,2022-08,1,331.55
1740,2023-01,2,8762.119999999999
1740,2023-04,2,19196.64
1740,2023-08,1,9638.87
1740,2023-11,1,7913.96
1740,2023-12,1,4111.11
1740,2024-04,1,7869.65
1740,2024-07,2,14583.32
1740,2024-09,1,7018.83
1740,2024-11,1,1431.45
1740,2025-01,1,2077.49
1740,2025-04,1,7100.8
1741,2024-12,1,1825.72
1741,2025-01,1,7060.61
1742,2023-09,1,7011.21
1742,2024-02,1,8345.15
1742,2024-05,2,4433.25
1742,2024-06,1,9385.06
1742,2025-05,1,2528.01
1743,2022-05,1,5231.39
1743,2023-02,1,7531.41
1743,2023-12,1,8126.79
1743,2024-02,1,4744.9
1743,2024-05,1,5086.07
1743,2024-12,1,5531.88
1743,2025-02,1,8587.4
1743,2025-04,1,2997.4
1744,2022-08,1,5546.61
1744,2022-11,1,2017.15
1744,2024-07,1,5619.9
1744,2025-04,1,3140.35
1745,2022-09,1,6122.81
1745,2023-12,1,2181.35
1745,2024-01,1,2231.53
1745,2024-02,1,2371.86
1745,2024-12,1,8387.72
1745,2025-04,1,8217.52
1747,2023-06,1,2059.22
1747,2024-04,1,6273.76
1747,2024-05,1,9540.02
1747,2024-06,1,2190.18
1747,2024-09,1,7901.09
1749,2022-08,1,7462.79
1749,2023-01,1,7875.28
1749,2023-02,1,6537.06
1749,2023-03,2,11069.830000000002
1752,2022-12,1,4113.72
1752,2023-05,1,5089.02
1752,2023-07,1,3427.77
1752,2023-12,1,1500.81
1752,2024-03,2,12507.869999999999
1752,2024-05,1,2404.48
1753,2022-05,1,5054.78
1755,2022-08,1,3308.91
1755,2022-09,1,9488.13
1755,2022-11,1,453.08
1755,2023-01,1,7209.81
1755,2023-04,1,3317.31
1755,2023-06,1,5625.72
1755,2023-12,1,6113.93
1755,2024-02,1,709.46
1755,2024-05,1,2866.92
1755,2024-08,1,1143.45
1755,2025-03,1,8471.64
1756,2023-01,1,3535.24
1756,2023-03,1,7086.54
1756,2025-01,1,9170.91
1757,2022-12,1,3220.79
1757,2024-02,1,1254.52
1757,2024-05,1,2335.56
1757,2024-11,1,8863.01
1757,2025-03,1,701.95
1758,2022-11,1,9857.15
1758,2023-02,1,8936.79
1758,2023-05,1,406.17
1758,2023-06,1,5940.56
1758,2024-01,1,5046.24
1758,2024-07,1,1885.88
1758,2024-11,1,4014.67
1759,2022-05,1,9005.3
1759,2022-08,1,136.22
1759,2022-09,1,8332.02
1759,2022-12,1,700.11
1759,2024-08,1,6037.66
1759,2024-11,1,375.57
1761,2022-05,1,4678.38
1761,2022-10,1,4163.29
1761,2023-01,1,1950.9
1761,2023-04,1,2138.69
1761,2023-08,1,401.95
1761,2023-12,1,3793.61
1761,2024-03,1,129.76
1761,2025-02,1,823.84
1761,2025-03,1,2804.21
1762,2022-09,1,4066.19
1762,2023-02,1,7891.97
1762,2024-04,1,9590.35
1763,2022-11,1,7616.97
1763,2023-04,2,5517.66
1763,2025-02,1,1190.33
1764,2022-05,1,4554.24
1764,2022-07,1,5485.31
1764,2022-12,1,4473.56
1764,2023-07,1,5090.27
1764,2025-02,1,2118.79
1765,2022-05,1,2476.0
1765,2024-11,1,5851.79
1766,2022-10,1,5234.31
1766,2023-06,1,2734.63
1766,2023-07,1,9507.85
1766,2023-10,1,4503.98
1766,2024-01,1,347.65
1766,2024-03,2,15380.869999999999
1766,2024-09,1,7472.73
1766,2024-12,1,1010.94
1766,2025-04,1,6377.58
1769,2022-11,1,3631.73
1769,2022-12,1,5591.99
1769,2023-10,1,6393.74
1769,2024-07,1,6574.61
1773,2022-09,1,3834.23
1773,2023-02,1,3933.55
1773,2023-09,1,1661.2
1773,2024-02,1,8633.43
1773,2025-01,1,7971.3
1775,2022-06,1,9513.06
1775,2022-10,1,9190.08
1775,2022-11,1,3703.54
1775,2022-12,1,1424.6
1775,2023-02,1,5580.09
1775,2023-04,1,7672.75
1775,2023-07,1,1065.48
1775,2023-08,1,2779.48
1775,2024-01,1,9641.46
1775,2024-02,1,9117.65
1775,2024-07,1,8104.41
1776,2022-06,1,682.97
1776,2022-10,1,2314.32
1776,2022-11,1,8333.34
1776,2023-06,1,3808.14
1776,2024-05,1,890.85
1776,2024-08,1,6308.31
1777,2023-03,1,4010.44
1777,2023-04,1,5749.69
1777,2023-10,1,4122.39
1777,2024-01,1,3029.26
1777,2024-04,1,2046.28
1777,2024-09,1,1810.46
1777,2024-11,1,9960.85
1780,2022-07,1,4807.54
1780,2022-10,1,2953.85
1780,2022-11,1,3090.57
1780,2023-04,1,787.7
1780,2023-05,1,1500.57
1780,2023-10,1,1296.48
1780,2023-11,1,4166.73
1780,2024-07,1,6638.93
1780,2024-08,1,4627.35
1780,2024-10,1,1049.16
1781,2022-07,1,1568.09
1781,2023-12,1,6245.39
1781,2024-03,1,4095.31
1781,2025-01,1,7368.66
1782,2022-12,1,7824.28
1782,2023-01,1,3118.73
1782,2023-11,1,204.28
1785,2022-06,1,4908.7
1785,2022-12,1,3058.78
1785,2023-01,1,5422.89
1785,2023-10,1,4167.84
1785,2023-12,1,5053.23
1785,2024-11,1,1321.72
1785,2025-01,1,1263.2
1785,2025-03,1,7426.9
1786,2023-01,1,987.92
1786,2023-05,1,3173.89
1786,2023-06,1,1338.47
1786,2023-10,1,9601.62
1786,2023-12,1,1551.84
1786,2025-03,1,4971.66
1788,2022-05,1,1178.24
1788,2022-07,1,1485.81
1788,2022-09,1,8096.46
1788,2023-03,1,2095.98
1788,2023-04,1,6216.03
1788,2023-06,1,8128.78
1788,2023-10,1,5308.87
1788,2023-11,1,5723.98
1788,2024-03,2,13741.23
1788,2024-05,1,1361.01
1788,2024-08,1,6460.96
1788,2024-10,2,5938.0
1788,2024-11,1,9978.64
1788,2025-03,1,4678.29
1790,2023-04,1,5784.81
1790,2024-10,1,7146.15
1791,2023-02,1,5532.44
1791,2024-09,1,6798.34
1791,2025-01,1,4766.91
1791,2025-02,1,5496.33
1792,2024-09,1,9642.12
1792,2024-12,1,7525.81
1794,2023-09,3,18101.54
1794,2024-03,1,1803.91
1794,2024-04,1,6467.0
1794,2024-09,1,7132.26
1794,2024-12,1,2930.23
1794,2025-01,1,2149.8
1794,2025-02,1,3608.28
1794,2025-03,1,6813.3
1797,2022-05,1,3814.76
1797,2023-05,1,5693.76
1797,2024-06,2,14659.45
1797,2025-03,1,9129.63
1798,2023-08,2,11405.779999999999
1798,2023-12,1,8744.97
1799,2022-10,1,48.54
1799,2025-01,1,6198.96
1800,2022-07,1,8910.18
1800,2022-10,1,3081.08
1800,2023-08,1,1082.98
1800,2024-02,1,5703.86
1800,2024-03,1,1898.68
1800,2024-04,1,7525.34
1800,2024-06,1,6245.13
1800,2024-09,1,8722.98
1800,2024-12,1,891.39
1800,2025-02,1,6473.79
1801,2023-06,1,2054.06
1801,2023-12,1,3016.28
1801,2024-04,1,8461.78
1801,2024-07,1,6272.98
1803,2023-01,2,12283.5
1803,2023-03,1,2157.35
1804,2022-05,1,9593.99
1804,2022-07,1,2283.16
1804,2023-12,1,1580.65
1804,2024-01,1,3683.37
1804,2024-06,1,7847.97
1804,2024-10,1,6222.72
1806,2022-07,1,484.74
1806,2022-09,1,465.56
1806,2022-12,1,5221.51
1806,2023-08,1,6011.53
1806,2023-12,1,4417.2
1806,2024-01,1,9637.7
1806,2024-03,1,2633.62
1806,2024-05,1,610.76
1806,2024-06,1,8664.08
1806,2024-07,1,5981.4
1806,2024-09,2,10396.52
1808,2022-06,1,5943.39
1808,2022-10,1,3278.65
1808,2022-11,2,8791.94
1808,2024-01,1,9309.54
1808,2024-06,1,8740.57
1808,2024-09,1,3870.44
1809,2022-06,1,2537.7
1809,2022-08,1,7842.21
1809,2022-12,1,6990.56
1809,2023-01,1,4215.48
1809,2023-08,1,1813.95
1809,2023-11,1,7537.51
1809,2024-02,1,432.38
1809,2024-04,1,800.54
1809,2024-05,1,4424.56
1809,2024-09,1,2277.19
1809,2024-10,1,5525.6
1809,2024-12,1,564.96
1810,2022-06,1,6597.21
1810,2025-02,1,3987.48
1811,2022-06,1,6212.12
1811,2023-11,1,2173.8
1812,2023-06,1,776.65
1812,2024-10,1,6955.39
1815,2022-09,1,4105.45
1815,2023-01,1,9640.15
1815,2023-06,1,982.82
1815,2024-02,1,4932.94
1815,2024-07,1,9238.9
1817,2023-02,1,9414.25
1817,2023-06,1,3020.37
1817,2023-08,1,908.61
1817,2024-01,1,7778.55
1817,2024-02,1,3300.58
1817,2024-07,1,5054.82
1817,2024-11,1,2024.37
1818,2023-07,2,13375.14
1818,2023-10,1,4168.14
1818,2023-11,1,5938.19
1818,2023-12,1,7857.6
1818,2024-07,3,11234.019999999999
1818,2025-01,1,5795.83
1818,2025-03,1,7848.54
1819,2022-06,1,3419.42
1819,2022-08,1,8049.07
1819,2023-05,1,1614.03
1819,2024-02,1,8913.5
1819,2024-05,1,5293.51
1819,2025-02,1,3104.48
1821,2022-09,1,9065.4
1821,2023-03,1,1396.21
1821,2023-05,1,705.34
1821,2023-06,1,8911.08
1821,2023-11,1,7960.77
1821,2024-08,1,9102.63
1821,2024-09,1,7910.97
1821,2024-11,1,4419.74
1821,2025-01,1,2592.81
1822,2022-10,1,2231.37
1825,2022-07,1,3936.85
1825,2022-08,1,8856.9
1825,2022-10,1,5604.26
1825,2023-10,1,2401.94
1825,2023-11,1,9110.97
1825,2024-04,1,3196.49
1825,2025-04,1,8363.97
1827,2022-06,1,3876.02
1827,2022-09,1,3072.84
1827,2022-11,1,3159.51
1827,2023-10,1,1824.92
1827,2024-07,1,465.95
1827,2024-08,1,1380.31
1827,2024-11,1,8759.81
1828,2022-05,1,6058.7
1828,2022-07,1,4766.38
1828,2023-11,1,8813.84
1828,2024-10,1,6874.07
1828,2025-05,2,8917.5
1829,2022-10,1,425.85
1829,2023-04,1,3795.19
1829,2023-12,1,4425.9
1829,2024-11,1,6831.47
1829,2025-04,1,1027.91
1830,2023-03,1,1941.6
1830,2024-02,1,3125.22
1830,2024-10,1,3069.8
1830,2025-01,1,6954.97
1830,2025-03,1,9898.49
1830,2025-04,1,3012.18
1831,2022-05,1,9894.85
1831,2022-11,1,2103.92
1831,2022-12,1,6764.38
1831,2023-07,1,3475.11
1831,2024-04,1,3886.73
1834,2022-09,1,3367.78
1834,2023-05,1,1102.64
1834,2024-02,1,5173.04
1834,2024-11,1,5586.99
1834,2024-12,1,5215.01
1835,2022-06,1,6982.49
1835,2023-10,1,6628.26
1840,2022-09,1,3519.53
1840,2023-02,2,7750.58
1840,2023-03,1,4754.79
1840,2024-04,1,2067.92
1840,2024-12,1,7318.77
1841,2022-07,1,1854.95
1841,2023-08,1,3572.63
1841,2023-09,1,599.1
1841,2025-03,1,5904.56
1844,2023-06,1,7820.25
1844,2023-07,1,1483.17
1844,2023-11,1,4738.76
1844,2024-03,1,6148.45
1844,2024-05,2,6040.46
1844,2024-07,1,9849.84
1844,2024-09,2,12559.91
1844,2025-04,2,7008.44
1846,2022-08,1,5995.52
1846,2023-04,1,4382.6
1846,2023-05,1,582.58
1848,2022-12,1,2483.64
1848,2024-02,1,3234.18
1848,2025-01,1,2339.93
1852,2022-06,1,7960.04
1852,2023-10,1,6022.57
1852,2024-05,1,6923.43
1852,2024-06,2,10259.17
1852,2024-12,1,1566.48
1852,2025-01,1,4915.96
1853,2023-01,1,2328.51
1853,2023-03,1,3166.26
1853,2024-11,1,3506.91
1854,2023-12,1,8436.41
1854,2024-10,1,9187.26
1855,2022-06,1,1013.79
1855,2023-04,2,15055.46
1855,2023-07,1,8624.58
1855,2024-04,1,8587.7
1855,2024-07,1,8328.11
1855,2024-09,1,9879.6
1855,2024-10,1,2946.21
1855,2025-05,1,5459.91
1856,2022-12,1,8265.51
1856,2023-08,1,1997.77
1856,2023-12,1,968.29
1856,2024-01,1,4411.53
1856,2025-01,2,9877.4
1858,2022-08,1,2601.47
1858,2024-06,1,2868.97
1858,2024-08,1,5743.35
1858,2024-10,1,1699.64
1858,2024-11,1,5199.06
1859,2022-07,1,2921.81
1859,2022-08,1,5976.9
1859,2022-10,1,9763.05
1859,2023-05,1,2269.94
1859,2023-08,1,3186.36
1859,2023-09,2,11365.310000000001
1859,2023-10,1,22.23
1859,2023-11,1,2757.4
1859,2024-01,1,9406.14
1859,2024-06,1,3744.83
1859,2024-10,1,507.86
1860,2022-05,1,523.5
1860,2022-09,2,2647.88
1860,2023-04,2,13483.19
1860,2023-06,2,9209.75
1860,2023-09,2,9832.05
1860,2024-05,1,9061.33
1860,2024-11,1,8854.1
1860,2025-02,1,509.1
1861,2022-05,1,901.92
1861,2023-05,2,8648.86
1861,2023-06,1,1888.43
1861,2024-08,1,7070.31
1865,2022-05,2,8917.38
1865,2023-04,1,5495.98
1865,2024-12,1,4361.06
1866,2022-06,1,1270.02
1866,2022-08,1,1174.86
1866,2022-12,1,4442.59
1866,2023-01,1,6049.7
1866,2023-11,1,5918.57
1866,2024-03,1,9697.34
1866,2024-10,1,8776.34
1866,2025-01,1,2392.61
1867,2022-06,1,9877.81
1867,2022-08,2,9617.1
1867,2022-11,1,9486.84
1867,2023-03,1,7461.15
1867,2023-05,1,5726.3
1867,2023-06,1,3325.04
1867,2023-07,2,10402.84
1867,2023-09,1,7448.1
1867,2024-08,1,3460.75
1867,2024-09,1,4630.57
1867,2024-10,1,6832.88
1867,2025-04,2,9033.52
1869,2022-07,1,6321.58
1869,2023-03,1,5328.41
1869,2023-04,1,5335.08
1869,2023-06,1,4052.12
1869,2023-07,1,9848.01
1869,2023-08,1,2666.8
1869,2024-02,1,6860.47
1869,2024-07,1,6112.73
1869,2024-10,1,401.33
1870,2022-05,1,7060.81
1870,2022-06,1,7082.72
1870,2022-12,1,5300.84
1870,2023-01,2,6036.99
1870,2023-03,1,302.09
1870,2023-04,2,10015.5
1870,2023-05,1,3202.15
1870,2023-06,1,4575.12
1870,2023-07,1,6177.26
1870,2023-10,1,3602.83
1870,2024-03,1,9254.61
1870,2024-07,1,4805.86
1870,2024-09,1,3324.45
1870,2024-10,1,4591.82
1870,2024-12,2,14583.84
1870,2025-02,1,6901.02
1870,2025-04,1,8623.96
1872,2022-08,2,7629.79
1872,2022-10,1,8303.58
1872,2024-05,1,6608.02
1874,2022-08,1,9660.5
1874,2024-01,2,10425.869999999999
1874,2024-05,1,1629.35
1875,2022-05,1,7170.0
1875,2023-01,2,15201.02
1875,2023-07,1,5341.09
1875,2024-04,1,7063.31
1875,2024-05,1,4251.14
1875,2024-10,1,4037.89
1875,2024-12,1,5452.83
1875,2025-04,1,8484.61
1876,2022-05,1,5234.37
1876,2022-09,1,3881.99
1876,2023-07,1,3643.9
1876,2023-08,1,8829.15
1876,2023-10,1,7415.25
1876,2023-12,1,8439.4
1876,2024-03,1,6452.12
1877,2022-10,1,8017.03
1877,2023-12,1,5433.13
1877,2024-01,1,3610.26
1879,2023-01,1,9508.75
1879,2023-09,1,2781.15
1880,2023-05,1,5289.91
1880,2023-06,1,1843.94
1880,2023-07,1,6437.9
1880,2024-02,1,4765.03
1880,2024-10,2,17317.0
1883,2024-11,1,9874.64
1883,2025-03,1,1169.36
1884,2022-08,2,7287.929999999999
1884,2022-11,1,6175.89
1884,2022-12,2,9837.68
1884,2023-02,1,4164.26
1884,2023-06,1,5096.32
1884,2023-10,2,5352.69
1884,2024-02,2,10174.9
1884,2024-09,2,7992.0
1884,2025-04,1,6935.11
1885,2022-07,1,348.32
1885,2022-11,1,8738.23
1885,2023-06,1,8896.4
1885,2023-10,1,4675.56
1885,2024-05,2,9441.640000000001
1885,2024-09,1,9516.77
1885,2024-10,1,3153.16
1888,2022-06,1,8753.51
1888,2022-07,1,9151.72
1888,2022-11,1,1069.47
1888,2023-05,1,1164.57
1889,2022-07,1,408.37
1889,2022-12,1,4214.83
1889,2023-01,1,5111.38
1889,2023-05,1,4938.09
1889,2023-06,1,7967.51
1889,2024-02,1,8391.07
1889,2024-12,3,9629.84
1890,2024-03,1,6887.47
1890,2024-05,1,9999.25
1890,2024-09,1,2601.57
1891,2022-06,1,5244.04
1891,2022-10,1,3073.08
1891,2022-12,2,10117.099999999999
1891,2023-06,1,8284.8
1891,2023-08,1,2890.05
1891,2023-09,1,1309.27
1891,2023-10,1,1295.39
1891,2024-01,1,3055.52
1891,2024-03,1,5150.28
1891,2024-06,1,8098.96
1891,2024-11,1,4211.86
1891,2024-12,1,2061.93
1891,2025-01,2,3817.01
1891,2025-03,1,506.1
1892,2022-07,1,2002.6
1892,2022-11,1,2732.14
1892,2023-05,1,8886.14
1892,2023-06,1,8065.9
1892,2024-08,1,8909.18
1892,2024-10,1,3167.08
1893,2023-02,1,1862.82
1893,2024-04,1,2561.22
1894,2023-08,1,3507.99
1894,2024-02,1,2036.8
1894,2024-04,1,8694.66
1895,2022-06,1,4731.28
1895,2022-10,1,7539.8
1895,2022-11,1,6984.01
1895,2022-12,1,1148.16
1895,2023-01,2,5539.589999999999
1895,2023-07,1,1139.29
